timestamp,outdoor_temperature,indoor_temperature,indoor_temp_lag_1h,indoor_temp_lag_3h,indoor_temp_lag_6h,indoor_temp_lag_12h,indoor_temp_lag_24h,temp_difference
2024-01-04 09:00:00,5.570296764164203,4.947381877623577,5.228014838390453,5.127640480237967,4.7527711371059915,4.930590741579113,4.967747758753958,0.6229148865406255
2024-01-04 10:00:00,6.132119730581422,5.061489912938263,4.947381877623577,4.102946762886523,4.943806066651788,4.7376520327165865,4.5541286405448504,1.0706298176431597
2024-01-04 11:00:00,5.135469768374224,4.662484857208388,5.061489912938263,5.228014838390453,5.035105937776053,5.514642182792859,4.928413068786645,0.4729849111658364
2024-01-04 12:00:00,4.991790184125924,4.454882472546925,4.662484857208388,4.947381877623577,5.127640480237967,4.80410142878217,4.770101553452749,0.5369077115789995
2024-01-04 13:00:00,5.146590509865877,3.9971852875673313,4.454882472546925,5.061489912938263,4.102946762886523,5.311747618420145,4.29505483773918,1.149405222298546
2024-01-04 14:00:00,5.856602073882067,4.933411488341344,3.9971852875673313,4.662484857208388,5.228014838390453,3.9272752105077835,4.159464895065329,0.9231905855407234
2024-01-04 15:00:00,5.564708489784149,4.632449829910648,4.933411488341344,4.454882472546925,4.947381877623577,4.7527711371059915,4.661479104670552,0.9322586598735008
2024-01-04 16:00:00,5.136884688807623,4.378836342273006,4.632449829910648,3.9971852875673313,5.061489912938263,4.943806066651788,5.01911805525108,0.7580483465346166
2024-01-04 17:00:00,5.6598302980614115,4.9884949890256625,4.378836342273006,4.933411488341344,4.662484857208388,5.035105937776053,5.095916207052545,0.671335309035749
2024-01-04 18:00:00,5.453167081332336,4.813988184837785,4.9884949890256625,4.632449829910648,4.454882472546925,5.127640480237967,5.017676232586649,0.6391788964945508
2024-01-04 19:00:00,5.890382460681601,5.067702796032425,4.813988184837785,4.378836342273006,3.9971852875673313,4.102946762886523,5.92475701575804,0.8226796646491765
2024-01-04 20:00:00,5.056465010099878,4.174636946719788,5.067702796032425,4.9884949890256625,4.933411488341344,5.228014838390453,4.7725399015957715,0.8818280633800892
2024-01-04 21:00:00,5.2450920074929615,4.833818319371388,4.174636946719788,4.813988184837785,4.632449829910648,4.947381877623577,4.930590741579113,0.4112736881215735
2024-01-04 22:00:00,5.214300459372322,4.727841971801894,4.833818319371388,5.067702796032425,4.378836342273006,5.061489912938263,4.7376520327165865,0.4864584875704283
2024-01-04 23:00:00,4.680028447675566,4.256027052505122,4.727841971801894,4.174636946719788,4.9884949890256625,4.662484857208388,5.514642182792859,0.42400139517044444
2024-01-05 00:00:00,5.54841958659037,5.527280993731602,4.256027052505122,4.833818319371388,4.813988184837785,4.454882472546925,4.80410142878217,0.021138592858767957
2024-01-05 01:00:00,5.53231832905495,5.027948712211391,5.527280993731602,4.727841971801894,5.067702796032425,3.9971852875673313,5.311747618420145,0.504369616843559
2024-01-05 02:00:00,5.4057785946402594,4.755203403492084,5.027948712211391,4.256027052505122,4.174636946719788,4.933411488341344,3.9272752105077835,0.6505751911481754
2024-01-05 03:00:00,5.287359400696132,4.726881662900166,4.755203403492084,5.527280993731602,4.833818319371388,4.632449829910648,4.7527711371059915,0.5604777377959653
2024-01-05 04:00:00,4.698398624397415,4.258204528311548,4.726881662900166,5.027948712211391,4.727841971801894,4.378836342273006,4.943806066651788,0.44019409608586635
2024-01-05 05:00:00,5.1971922883167245,4.862211063948462,4.258204528311548,4.755203403492084,4.256027052505122,4.9884949890256625,5.035105937776053,0.3349812243682626
2024-01-05 06:00:00,5.2375885712143315,4.700413586040106,4.862211063948462,4.726881662900166,5.527280993731602,4.813988184837785,5.127640480237967,0.5371749851742251
2024-01-05 07:00:00,5.0092379994104475,3.9254379293146675,4.700413586040106,4.258204528311548,5.027948712211391,5.067702796032425,4.102946762886523,1.08380007009578
2024-01-05 08:00:00,5.331164506760765,4.66702361910992,3.9254379293146675,4.862211063948462,4.755203403492084,4.174636946719788,5.228014838390453,0.664140887650845
2024-01-05 09:00:00,5.615263442866302,5.054185051188709,4.66702361910992,4.700413586040106,4.726881662900166,4.833818319371388,4.947381877623577,0.5610783916775937
2024-01-05 10:00:00,6.35776153948613,6.1132458552330124,5.054185051188709,3.9254379293146675,4.258204528311548,4.727841971801894,5.061489912938263,0.24451568425311798
2024-01-05 11:00:00,5.503387991539046,4.717280498601225,6.1132458552330124,4.66702361910992,4.862211063948462,4.256027052505122,4.662484857208388,0.7861074929378207
2024-01-05 12:00:00,5.546304697811096,4.501095969843798,4.717280498601225,5.054185051188709,4.700413586040106,5.527280993731602,4.454882472546925,1.0452087279672986
2024-01-05 13:00:00,5.381736882241484,4.862876355985554,4.501095969843798,6.1132458552330124,3.9254379293146675,5.027948712211391,3.9971852875673313,0.5188605262559305
2024-01-05 14:00:00,4.461004489762149,4.274775117238548,4.862876355985554,4.717280498601225,4.66702361910992,4.755203403492084,4.933411488341344,0.18622937252360128
2024-01-05 15:00:00,5.408563335850434,4.749680119844672,4.274775117238548,4.501095969843798,5.054185051188709,4.726881662900166,4.632449829910648,0.658883216005762
2024-01-05 16:00:00,5.45336547284926,5.622943771675568,4.749680119844672,4.862876355985554,6.1132458552330124,4.258204528311548,4.378836342273006,-0.16957829882630815
2024-01-05 17:00:00,6.656301435829533,6.634920712043472,5.622943771675568,4.274775117238548,4.717280498601225,4.862211063948462,4.9884949890256625,0.02138072378606104
2024-01-05 18:00:00,5.32992982557306,4.775195028651079,6.634920712043472,4.749680119844672,4.501095969843798,4.700413586040106,4.813988184837785,0.5547347969219807
2024-01-05 19:00:00,5.578313823439938,5.07649638814591,4.775195028651079,5.622943771675568,4.862876355985554,3.9254379293146675,5.067702796032425,0.5018174352940283
2024-01-05 20:00:00,5.411614026927032,5.281072066496923,5.07649638814591,6.634920712043472,4.274775117238548,4.66702361910992,4.174636946719788,0.13054196043010968
2024-01-05 21:00:00,4.846060566937703,4.334504092104893,5.281072066496923,4.775195028651079,4.749680119844672,5.054185051188709,4.833818319371388,0.5115564748328092
2024-01-05 22:00:00,6.003240580698407,5.161689967452511,4.334504092104893,5.07649638814591,5.622943771675568,6.1132458552330124,4.727841971801894,0.8415506132458956
2024-01-05 23:00:00,5.809225190467691,5.4949822432915,5.161689967452511,5.281072066496923,6.634920712043472,4.717280498601225,4.256027052505122,0.31424294717619095
2024-01-06 00:00:00,5.822810660637443,5.379853447304288,5.4949822432915,4.334504092104893,4.775195028651079,4.501095969843798,5.527280993731602,0.4429572133331554
2024-01-06 01:00:00,4.974030284175197,4.234423812152934,5.379853447304288,5.161689967452511,5.07649638814591,4.862876355985554,5.027948712211391,0.7396064720222633
2024-01-06 02:00:00,6.131550402280613,5.60214461312748,4.234423812152934,5.4949822432915,5.281072066496923,4.274775117238548,4.755203403492084,0.5294057891531327
2024-01-06 03:00:00,4.730656860704318,4.209573019051403,5.60214461312748,5.379853447304288,4.334504092104893,4.749680119844672,4.726881662900166,0.5210838416529153
2024-01-06 04:00:00,5.72643999360098,5.038267286838172,4.209573019051403,4.234423812152934,5.161689967452511,5.622943771675568,4.258204528311548,0.6881727067628081
2024-01-06 05:00:00,6.529668222783354,5.640949512004866,5.038267286838172,5.60214461312748,5.4949822432915,6.634920712043472,4.862211063948462,0.8887187107784875
2024-01-06 06:00:00,4.94060111833236,4.482961939985889,5.640949512004866,4.209573019051403,5.379853447304288,4.775195028651079,4.700413586040106,0.4576391783464713
2024-01-06 07:00:00,5.1541491942222155,4.558977064733147,4.482961939985889,5.038267286838172,4.234423812152934,5.07649638814591,3.9254379293146675,0.5951721294890682
2024-01-06 08:00:00,5.488552426064658,5.0251091564858115,4.558977064733147,5.640949512004866,5.60214461312748,5.281072066496923,4.66702361910992,0.4634432695788462
2024-01-06 09:00:00,5.188417506596144,4.915527042556023,5.0251091564858115,4.482961939985889,4.209573019051403,4.334504092104893,5.054185051188709,0.2728904640401213
2024-01-06 10:00:00,4.666252113155634,4.269096812669341,4.915527042556023,4.558977064733147,5.038267286838172,5.161689967452511,6.1132458552330124,0.39715530048629333
2024-01-06 11:00:00,5.47729371529215,5.004169723575833,4.269096812669341,5.0251091564858115,5.640949512004866,5.4949822432915,4.717280498601225,0.47312399171631725
2024-01-06 12:00:00,4.913288673657478,4.259606685841487,5.004169723575833,4.915527042556023,4.482961939985889,5.379853447304288,4.501095969843798,0.6536819878159905
2024-01-06 13:00:00,5.682664951165498,5.466705260403409,4.259606685841487,4.269096812669341,4.558977064733147,4.234423812152934,4.862876355985554,0.2159596907620891
2024-01-06 14:00:00,4.987584726019448,4.234267457123873,5.466705260403409,5.004169723575833,5.0251091564858115,5.60214461312748,4.274775117238548,0.7533172688955752
2024-01-06 15:00:00,6.223692054159753,5.11772524820134,4.234267457123873,4.259606685841487,4.915527042556023,4.209573019051403,4.749680119844672,1.1059668059584133
2024-01-06 16:00:00,5.058526114488868,4.231378458858755,5.11772524820134,5.466705260403409,4.269096812669341,5.038267286838172,5.622943771675568,0.8271476556301129
2024-01-06 17:00:00,5.290549811316754,5.071774003614941,4.231378458858755,4.234267457123873,5.004169723575833,5.640949512004866,6.634920712043472,0.21877580770181293
2024-01-06 18:00:00,5.859766885888914,5.411459543359505,5.071774003614941,5.11772524820134,4.259606685841487,4.482961939985889,4.775195028651079,0.44830734252940907
2024-01-06 19:00:00,4.839003725058806,4.748686139432542,5.411459543359505,4.231378458858755,5.466705260403409,4.558977064733147,5.07649638814591,0.09031758562626369
2024-01-06 20:00:00,5.569593354202155,4.615718561231949,4.748686139432542,5.071774003614941,4.234267457123873,5.0251091564858115,5.281072066496923,0.9538747929702058
2024-01-06 21:00:00,6.110862164483654,6.195841414115533,4.615718561231949,5.411459543359505,5.11772524820134,4.915527042556023,4.334504092104893,-0.08497924963187842
2024-01-06 22:00:00,4.65497646658771,4.104373564356833,6.195841414115533,4.748686139432542,4.231378458858755,4.269096812669341,5.161689967452511,0.5506029022308772
2024-01-06 23:00:00,5.552462205009439,4.469112943976078,4.104373564356833,4.615718561231949,5.071774003614941,5.004169723575833,5.4949822432915,1.0833492610333613
2024-01-07 00:00:00,5.58947076243106,5.68925863628065,4.469112943976078,6.195841414115533,5.411459543359505,4.259606685841487,5.379853447304288,-0.09978787384959009
2024-01-07 01:00:00,5.8518677815654785,4.87365032494713,5.68925863628065,4.104373564356833,4.748686139432542,5.466705260403409,4.234423812152934,0.9782174566183484
2024-01-07 02:00:00,4.843907863753799,4.2401483633232555,4.87365032494713,4.469112943976078,4.615718561231949,4.234267457123873,5.60214461312748,0.6037595004305434
2024-01-07 03:00:00,4.803581678578521,4.261497838588769,4.2401483633232555,5.68925863628065,6.195841414115533,5.11772524820134,4.209573019051403,0.5420838399897514
2024-01-07 04:00:00,5.72620742553455,5.286811625731194,4.261497838588769,4.87365032494713,4.104373564356833,4.231378458858755,5.038267286838172,0.4393957998033562
2024-01-07 05:00:00,5.615155527891635,4.816248932322462,5.286811625731194,4.2401483633232555,4.469112943976078,5.071774003614941,5.640949512004866,0.7989065955691732
2024-01-07 06:00:00,5.593336055206347,5.345796418318446,4.816248932322462,4.261497838588769,5.68925863628065,5.411459543359505,4.482961939985889,0.24753963688790126
2024-01-07 07:00:00,5.642740063015677,5.304556907567332,5.345796418318446,5.286811625731194,4.87365032494713,4.748686139432542,4.558977064733147,0.33818315544834476
2024-01-07 08:00:00,5.130929814453184,4.623556878942005,5.304556907567332,4.816248932322462,4.2401483633232555,4.615718561231949,5.0251091564858115,0.5073729355111789
2024-01-07 09:00:00,5.588495128805729,5.4269444462636045,4.623556878942005,5.345796418318446,4.261497838588769,6.195841414115533,4.915527042556023,0.16155068254212424
2024-01-07 10:00:00,5.620330509131084,5.037940441966555,5.4269444462636045,5.304556907567332,5.286811625731194,4.104373564356833,4.269096812669341,0.5823900671645292
2024-01-07 11:00:00,5.118044442265011,4.523546241985898,5.037940441966555,4.623556878942005,4.816248932322462,4.469112943976078,5.004169723575833,0.594498200279113
2024-01-07 12:00:00,6.4095331714532335,6.36801068430556,4.523546241985898,5.4269444462636045,5.345796418318446,5.68925863628065,4.259606685841487,0.041522487147673814
2024-01-07 13:00:00,5.714988026011953,5.232210036097724,6.36801068430556,5.037940441966555,5.304556907567332,4.87365032494713,5.466705260403409,0.48277798991422927
2024-01-07 14:00:00,4.883845350968875,4.099765401034187,5.232210036097724,4.523546241985898,4.623556878942005,4.2401483633232555,4.234267457123873,0.7840799499346884
2024-01-07 15:00:00,5.809199321506644,4.973198605296938,4.099765401034187,6.36801068430556,5.4269444462636045,4.261497838588769,5.11772524820134,0.8360007162097061
2024-01-07 16:00:00,4.9950069825674985,4.501193726506575,4.973198605296938,5.232210036097724,5.037940441966555,5.286811625731194,4.231378458858755,0.49381325606092386
2024-01-07 17:00:00,5.87731530218229,4.5701842892053515,4.501193726506575,4.099765401034187,4.523546241985898,4.816248932322462,5.071774003614941,1.3071310129769387
2024-01-07 18:00:00,6.0644958538497775,5.268149428900274,4.5701842892053515,4.973198605296938,6.36801068430556,5.345796418318446,5.411459543359505,0.7963464249495038
2024-01-07 19:00:00,5.0762818498770335,4.5385354683492665,5.268149428900274,4.501193726506575,5.232210036097724,5.304556907567332,4.748686139432542,0.537746381527767
2024-01-07 20:00:00,5.96973589832042,5.322603052393063,4.5385354683492665,4.5701842892053515,4.099765401034187,4.623556878942005,4.615718561231949,0.6471328459273566
2024-01-07 21:00:00,5.695863001017254,4.749043726592536,5.322603052393063,5.268149428900274,4.973198605296938,5.4269444462636045,6.195841414115533,0.9468192744247181
2024-01-07 22:00:00,5.901927199869249,5.177179742450365,4.749043726592536,4.5385354683492665,4.501193726506575,5.037940441966555,4.104373564356833,0.7247474574188839
2024-01-07 23:00:00,6.440718071261174,6.150587433284673,5.177179742450365,5.322603052393063,4.5701842892053515,4.523546241985898,4.469112943976078,0.2901306379765014
2024-01-08 00:00:00,5.374245278654595,5.128765399892002,6.150587433284673,4.749043726592536,5.268149428900274,6.36801068430556,5.68925863628065,0.24547987876259292
2024-01-08 01:00:00,5.121495467818953,4.638030839455765,5.128765399892002,5.177179742450365,4.5385354683492665,5.232210036097724,4.87365032494713,0.4834646283631878
2024-01-08 02:00:00,5.055030424067007,4.528854388743009,4.638030839455765,6.150587433284673,5.322603052393063,4.099765401034187,4.2401483633232555,0.5261760353239975
2024-01-08 03:00:00,5.093306460086717,4.535487789539477,4.528854388743009,5.128765399892002,4.749043726592536,4.973198605296938,4.261497838588769,0.5578186705472401
2024-01-08 04:00:00,5.464084585626913,4.988569145842699,4.535487789539477,4.638030839455765,5.177179742450365,4.501193726506575,5.286811625731194,0.47551543978421407
2024-01-08 05:00:00,5.674635138848998,5.1379422783664515,4.988569145842699,4.528854388743009,6.150587433284673,4.5701842892053515,4.816248932322462,0.5366928604825469
2024-01-08 06:00:00,5.643828134821973,5.176687612601084,5.1379422783664515,4.535487789539477,5.128765399892002,5.268149428900274,5.345796418318446,0.4671405222208893
2024-01-08 07:00:00,5.920497815268293,5.478986286223121,5.176687612601084,4.988569145842699,4.638030839455765,4.5385354683492665,5.304556907567332,0.4415115290451723
2024-01-08 08:00:00,5.5148304634271055,4.600015170328235,5.478986286223121,5.1379422783664515,4.528854388743009,5.322603052393063,4.623556878942005,0.9148152930988704
2024-01-08 09:00:00,6.236519753216822,5.51978717041073,4.600015170328235,5.176687612601084,4.535487789539477,4.749043726592536,5.4269444462636045,0.7167325828060918
2024-01-08 10:00:00,5.378847364848993,4.900336351332954,5.51978717041073,5.478986286223121,4.988569145842699,5.177179742450365,5.037940441966555,0.4785110135160391
2024-01-08 11:00:00,6.872683300540106,5.8956644474690325,4.900336351332954,4.600015170328235,5.1379422783664515,6.150587433284673,4.523546241985898,0.9770188530710735
2024-01-08 12:00:00,5.826855195120434,5.042023269300576,5.8956644474690325,5.51978717041073,5.176687612601084,5.128765399892002,6.36801068430556,0.7848319258198577
2024-01-08 13:00:00,5.086865414505588,4.512809860769457,5.042023269300576,4.900336351332954,5.478986286223121,4.638030839455765,5.232210036097724,0.5740555537361303
2024-01-08 14:00:00,4.981420481910061,4.43262803624809,4.512809860769457,5.8956644474690325,4.600015170328235,4.528854388743009,4.099765401034187,0.548792445661971
2024-01-08 15:00:00,5.759525342808184,5.24855364459476,4.43262803624809,5.042023269300576,5.51978717041073,4.535487789539477,4.973198605296938,0.5109716982134236
2024-01-08 16:00:00,5.407980012056787,4.612772781963722,5.24855364459476,4.512809860769457,4.900336351332954,4.988569145842699,4.501193726506575,0.795207230093065
2024-01-08 17:00:00,5.878133785854159,5.580726543737163,4.612772781963722,4.43262803624809,5.8956644474690325,5.1379422783664515,4.5701842892053515,0.29740724211699554
2024-01-08 18:00:00,5.759174349006766,5.130134146953441,5.580726543737163,5.24855364459476,5.042023269300576,5.176687612601084,5.268149428900274,0.629040202053325
2024-01-08 19:00:00,5.487562941395194,4.982365957737295,5.130134146953441,4.612772781963722,4.512809860769457,5.478986286223121,4.5385354683492665,0.5051969836578989
2024-01-08 20:00:00,5.102002262053161,4.480852303343479,4.982365957737295,5.580726543737163,4.43262803624809,4.600015170328235,5.322603052393063,0.6211499587096823
2024-01-08 21:00:00,4.769397093736673,4.3631526094207596,4.480852303343479,5.130134146953441,5.24855364459476,5.51978717041073,4.749043726592536,0.40624448431591365
2024-01-08 22:00:00,5.304984675935331,5.275852556173986,4.3631526094207596,4.982365957737295,4.612772781963722,4.900336351332954,5.177179742450365,0.029132119761344555
2024-01-08 23:00:00,5.957862855185365,5.248340916882951,5.275852556173986,4.480852303343479,5.580726543737163,5.8956644474690325,6.150587433284673,0.7095219383024141
2024-01-09 00:00:00,5.646447345370048,4.9184537045071375,5.248340916882951,4.3631526094207596,5.130134146953441,5.042023269300576,5.128765399892002,0.7279936408629109
2024-01-09 01:00:00,4.917952108140796,4.177110230833412,4.9184537045071375,5.275852556173986,4.982365957737295,4.512809860769457,4.638030839455765,0.7408418773073846
2024-01-09 02:00:00,5.6288328425858785,5.048063003422352,4.177110230833412,5.248340916882951,4.480852303343479,4.43262803624809,4.528854388743009,0.5807698391635263
2024-01-09 03:00:00,5.736321808928701,5.1413285239549165,5.048063003422352,4.9184537045071375,4.3631526094207596,5.24855364459476,4.535487789539477,0.5949932849737847
2024-01-09 04:00:00,5.103154996877129,4.608272401568871,5.1413285239549165,4.177110230833412,5.275852556173986,4.612772781963722,4.988569145842699,0.4948825953082583
2024-01-09 05:00:00,5.623366719642284,5.201506811598951,4.608272401568871,5.048063003422352,5.248340916882951,5.580726543737163,5.1379422783664515,0.4218599080433334
2024-01-09 06:00:00,5.577028832631824,5.121976381482863,5.201506811598951,5.1413285239549165,4.9184537045071375,5.130134146953441,5.176687612601084,0.4550524511489611
